ID,Nome,O QUE É,QUANDO SOLICITAR,PÚBLICO-ALVO,REQUISITOS, DOCUMENTOS E INFORMAÇÕES,PRAZO MÁXIMO,TAXAS OU PREÇO PÚBLICO,PRINCIPAIS ETAPAS,LEGISLAÇÃO,OBSERVAÇÕES,ÓRGÃO RESPONSÁVEL,MANIFESTAÇÃO SOBRE O SERVIÇO,Criado em,Atualizado em,LINK,Resumo,Completo,Keywords,OS Anônimo,OS Logado
719,Guias e Postes - Solicitar pintura,"É solicitação para pintura de guias e postes. Atenção: a pintura de postes será feita somente depois da raspagem, retirada de faixas e preparação. O meio-fio de vias tombadas pelo patrimônio histórico não poderão ser pintados.",Quando identificar guias e postes que precisam de pintura.,Qualquer pessoa moradora do município de São Paulo.,Informações necessárias: - Endereço do local; - Descrição da solicitação.,Prazos estabelecidos nos Contratos – A realização deste serviço segue cronograma dos Planos de Trabalho aprovados pela Prefeitura.,"Gratuito. CANAIS PARA SOLICITAR Eletrônico: - Portal de Atendimento SP156. Presencial: - Praças de Atendimento das Subprefeituras (clique aqui para consultar os endereços) ; - Descomplica SP (clique aqui para consultar os endereços das unidades do Descomplica SP) . Atendimento de segunda a sexta-feira, das 8h às 17h. Telefônico: - Central Telefônica 156.","1) Acessar um dos canais de atendimento; 2) Solicitar o serviço preenchendo o formulário com as informações necessárias; 3) A ocorrência é registrada no sistema e encaminhada para as empresas prestadoras dos Serviços de Limpeza Urbana; 4) A fiscalização poderá comparecer ao local para a manutenção das guias e postes; 5) Ao ser concluída, a solicitação apresentará o status ""finalizado"" e a pessoa solicitante receberá e-mail e/ou mensagem de texto no celular informando a conclusão; 6) A qualquer momento a pessoa solicitante que registrou a reclamação nos canais SP156 e Praças de Atendimento das Subprefeituras pode acompanhar o andamento do protocolo na aba “Acompanhe Sua Solicitação” .",- Lei 13.478/02 (link direciona para portal externo). - Contratos firmados entre a Prefeitura de São Paulo e as empresas prestadoras dos serviços de limpeza urbana.,Não há.,Secretaria Executiva de Limpeza Urbana - SELIMP,"Para registrar uma reclamação, denúncia, elogio ou sugestão sobre a prestação deste serviço, entre em contato com a Ouvidoria Geral do Município (OGM): - Fazer uma denuncia na Ouvidoria Geral do Município ; - Fazer um elogio na Ouvidoria Geral do Município ; - Fazer uma sugestão na Ouvidoria Geral do Município ; - Fazer uma reclamação na Ouvidoria Geral do Município . Criado em: 10/04/2018 Atualizado em: 16/05/2022",10/04/2018,16/05/2022,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=719,,,,,
3718,"Imunidades, isenções e demais benefícios fiscais - Desbloquear Declaração de Imunidades/Isenção (SDI ou GBF)",É a liberação do Sistema de Declaração de Imunidades (SDI) ou de Isenções (GBF) para conclusão da Declaração quando essa apresentar problemas em seu processamento ou apresentar bloqueio pelo equívoco ao responder alguma das questões ao final do preenchimento da declaração.,"Quando, ao fazer o envio da Declaração de Imunidade pelo SDI ou de Isenção pelo sistema GBF, apresentar erro e não for possível entrar novamente no mesmo protocolo para reenvio ou pelo equívoco ao responder alguma das questões ao final do preenchimento da declaração (protocolo bloqueado).","As pessoas enquadráveis como imunes à tributação pelos impostos municipais, nos termos do Artigo 150, inciso IV, da Constituição Federal de 1988. Para maiores detalhes, clique aqui (link direciona para a página da prefeitura que descreve em maiores detalhes quais são os casos de imunidade).","Documentos a serem apresentados : - Cópia da procuração (caso esteja solicitando o serviço para outra pessoa). Informações necessárias para solicitação : - Login com senha web; - Anexar petição do próprio interessado informando expressamente o motivo do pedido de bloqueio; - Contrato social, CNPJ e RG e CPF do representante, se pessoa jurídica; - RG e CPF do solicitante, se pessoa física; - Procuração e RG e CPF do procurador, se for o caso; - Nº do protocolo da Declaração; - Nome completo ou Razão Social;",5 dias.,Gratuito. CANAIS PARA SOLICITAR Eletrônico : - Portal de Atendimento SP156.,"1) Fazer o login no Portal de Atendimento SP156 ao final dessa página; 2) Preencher o formulário; 3) Acompanhar o protocolo no Portal de Atendimento SP156 ; 4) Caso a Secretaria Municipal da Fazenda (SF) queira pedir esclarecimentos ou documentos: você será informado e o status do protocolo será alterado para “aguardando complemento de informações por parte do munícipe”; 5) Caso a Secretaria Municipal da Fazenda (SF) queira pedir esclarecimentos ou documentos: complementar protocolo de solicitação com a informação desejada; 6) Ao ser concluída, a solicitação apresentará o status “finalizado” e a cidadã ou cidadão receberá e-mail e/ou mensagem de texto no celular informando a conclusão.","- Decreto nº56.141/2015 (Dispõe sobre a Declaração de Imunidade)(link direciona para o portal da prefeitura, onde é possível consultar o texto na íntegra) ; - Instrução Normativa nº 07/2015 (Aprova o SDI)(link direciona para o portal da prefeitura, onde é possível consultar o texto da instrução na íntegra). - Decreto n°58.331/2018 (Dispõe sobre o Sistema de Gestão de Benefícios Fiscais - GBF) (link direciona para o portal da prefeitura, onde é possível consultar o texto na íntegra) - Instrução Normativa nº 13/2018 (Disciplina a entrega da Declaração de Benefícios Fiscais) (link direciona para o portal da prefeitura, onde é possível consultar o texto na íntegra);",,Secretaria Municipal da Fazenda - SF,- Fazer uma denúncia na Ouvidoria Geral do Município ; - Fazer um elogio na Ouvidoria Geral do Município ; - Fazer uma sugestão na Ouvidoria Geral do Município ; - Fazer uma reclamação na Ouvidoria Geral do Município . Criado em: 28/05/2020 Atualizado em: 11/09/2023,28/05/2020,11/09/2023,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=3718,,,,,
3717,Solicitar mediação de conflitos – Guarda Civil Metropolitana,"A Mediação de Conflitos é um serviço que visa a resolução pacífica de desentendimentos interpessoais, podendo ser realizada pelas Casas de Mediação de Conflitos Extrajudicial, em um ambiente facilitador e propício ao diálogo, através de um(a) GCM (Guarda Civil Metropolitana) mediador(a) capacitado(a) e habilitado(a) tecnicamente. O sigilo e a privacidade são garantidos neste procedimento. Exemplos de conflitos atendidos nas Casas de Mediação: Desentendimento entre familiares, Desentendimento entre vizinhos, Desentendimento relacionado ao respeito à pessoa idosa, Desentendimento relacionado à criança e ao adolescente, Desentendimento referente à perturbação de sossego, Desentendimento em ambiente escolar, desentendimento referente a questões trabalhistas, Desentendimento das relações de consumo, Desentendimento referente à regularização de terras e loteamentos, Desentendimento relacionado à falta de cuidados com animais, Desentendimentos referentes à intolerância.","Qualquer pessoa residente na cidade de São Paulo que demonstre interesse na resolução pacífica de desentendimento, desde que não configure crime.",Pessoas maiores de idade.,Informações necessárias para a solicitação: Dados da pessoa solicitante: - Nome completo; - CPF; - RG; - E-mail; - Telefone; - Endereço completo; - Casa de Mediação em que deseja ser atendido(a); - Descrição da reclamação; - Evidências da reclamação (se houver). Dados da pessoa reclamada (de quem você está fazendo a reclamação): - Endereço completo. Documentos a serem apresentados para a solicitação: - Documento oficial com foto (RG ou CNH) da pessoa solicitante – obrigatório no dia do comparecimento à casa de mediação.,Até 90 dias. Casa de Mediação Extrajudicial: o primeiro atendimento será em média 30 dias após a solicitação da reclamação. Este prazo pode ser alterado dependendo da complexidade do atendimento e da demanda das Casas de Mediação.,"Gratuito. CANAIS PARA SOLICITAR Eletrônico: - Portal de Atendimento SP156. Presencial: Casas de Mediação Extrajudicial presentes nas seguintes praças de atendimento: - Subprefeitura de São Miguel; - Subprefeitura de Itaquera; - Subprefeitura de Perus; - Subprefeitura de Itaim Paulista; - Subprefeitura de Pirituba / Jaraguá; - Subprefeitura da Freguesia do Ó/Brasilândia; - Subprefeitura Jaçanã/Tremembé; - Subprefeitura da Capela do Socorro; - Subprefeitura de Parelheiros; - Subprefeitura de Campo Limpo; - Subprefeitura de São Mateus; - Subprefeitura de Santana/Tucuruvi; - Subprefeitura da Penha; - Subprefeitura do Ipiranga; - Subprefeitura do Butantã; - Subprefeitura da Vila Maria/Vila Guilherme; - Subprefeitura de Sapopemba; - Subprefeitura do Jabaquara. O horário de atendimento das Subprefeituras é de segunda à sexta-feira, das 8 às 17h. Consulte os endereços das praças de atendimento das Subprefeituras . - Descomplica SP - Atendimento de segunda a sexta-feira, das 8h às 17h (acessar endereços de atendimento do Descomplica SP) . Nas Subprefeituras e nas Unidades do Descomplica, os atendimentos são realizados somente com agendamento. Clique aqui para agendar (link direciona para portal externo). - Centro Judiciário de Solução de Conflitos e Cidadania (CEJUSC) - Atendimento de segunda à sexta-feira, das 10h às 17h. Endereço: Avenida Liberdade, 103 - Térreo.","Eletrônico: 1) Solicitar o serviço no Portal de Atendimento SP156; 2) Preencher o formulário, com as informações obrigatórias; 3) A solicitação é registrada e encaminhada à equipe responsável pela mediação de conflitos. Acompanhe sua solicitação por meio do Portal SP156 ; 4) Após análise da solicitação, a pessoa solicitante será convidada a comparecer à Casa de Mediação para o primeiro atendimento com o(a) mediador(a), através de um SMS e/ou e-mail; 7) Comparecer à Casa de Mediação na data e horário informados portando um documento oficial com foto. Após esse atendimento, poderá ser agendada uma sessão de mediação com a pessoa reclamada, que será convidada através de carta convite; 8) Caso ocorra a sessão de mediação com a pessoa reclamada e não haja acordo, será gerada uma Declaração e entregue aos(às) participantes. Havendo acordo de homologação, será gerado um Termo Consensual de Compromisso, que ambas as partes assinarão ao término do registro. Presencial: 1) Comparecer à Casa de Mediação, nas Subprefeituras ou nas unidades dos Descomplica SP, conforme listagem disponibilizada neste canal, portando um documento oficial com foto; 2) O(A) mediador(a) realiza o entendimento do caso com a pessoa reclamante. Neste momento é necessária a apresentação do documento com foto; 3) Um cadastro é realizado. Caso seja apenas uma orientação, a pessoa solicitante receberá a informação e o cadastro será finalizado. Caso seja um serviço de mediação de conflitos, os dados serão registrados e a pessoa solicitante receberá orientações para os próximos passos; 4) Uma carta convite é elaborada e enviada à pessoa reclamada via correio; 5) A pessoa reclamada comparece à Casa de Mediação para ser ouvida. As informações são registradas e a sessão de mediação é agendada; 5) Havendo acordo de homologação, um Termo Consensual de Compromisso é gerado e disponibilizado para que ambas as partes assinem ao término do processo de mediação; 6) Havendo desacordo, uma Declaração é gerada e entregue aos(às) participantes. 7) Todas as informações são registradas e o serviço de mediação de conflito é concluído.",Lei 13.140 de 26/06/2015 (link direciona para portal externo); Lei 13.105 de 03/2015 - em vigor em 18/03/2016 (link direciona para portal externo) ; Resolução 125/CNJ/2010 do Conselho Nacional de Justiça (link direciona para portal externo) ; Portaria Intersecretarial 405 de 12/11/2011 (link direciona para portal externo) ; Termo de cooperação da Secretaria Municipal de Segurança Urbana (SMSU)/Subprefeituras.,A GCM possuiu 260 guardas civis metropolitanos capacitados a mediar o trabalho das Casas de Mediação. Todos(as) os(as) GCMs capacitados(as) receberam treinamento do CNJ (Conselho Nacional de Justiça) e da ENAM (Escola Nacional de Mediação). A Política Municipal de Mediação de Conflitos conta atualmente com 52 GCMs distribuídos(as) nas Casas de Mediação Extrajudicial.,Secretaria Municipal de Segurança Urbana - SMSU Guarda Civil Metropolitana - GCM,"Para registrar uma reclamação, denúncia, elogio ou sugestão sobre a prestação deste serviço, entre em contato pelo Portal SP156: - Guarda Civil Metropolitana - Crítica e reclamação ; - Guarda Civil Metropolitana - Elogio ; - Guarda Civil Metropolitana - Sugestão ; - Denúncias contra atuação de servidor da guarda civil metropolitana . Criado em: 27/05/2020 Atualizado em: 26/02/2025",27/05/2020,26/02/2025,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=3717,,,,,
3725,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=3725,,,,,
3729,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=3729,,,,,
3727,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=3727,,,,,
3730,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=3730,,,,,
3721,IPTU - Solicitar pesquisa de SQL (número do IPTU),"É a pesquisa feita pela Fazenda, em suas bases de dados, para encontrar o número de contribuinte (ou número do IPTU ou número do SQL – são sinônimos).",Quando a cidadã(o) estiver com dificuldades para localizar o número de IPTU de um imóvel com o qual tenha algum tipo de vínculo.,"- Qualquer proprietário, herdeiro, arrendatário, inquilino ou inventariante de imóvel localizado no município de São Paulo. - Corretores de imóvel.",Documentos a serem apresentados : - Cópia da procuração (caso esteja solicitando o serviço para outra pessoa); - Escritura ou outros documentos de identificação do imóvel podem ser solicitados caso o imóvel não seja encontrado da forma convencional. Informações necessárias para solicitação : - Login com senha web; - Nome completo ou Razão Social; - CPF ou CNPJ; - Endereço completo.,16 dias.,"Gratuito. CANAIS PARA SOLICITAR Eletrônico: - Portal de Atendimento SP156. Presencial: - Centro de Atendimento da Fazenda Municipal (CAF) PRINCIPAIS ETAPAS Eletrônico: 1) Solicitar o serviço no Portal de Atendimento SP156; 2) Preencher o formulário; 3) Acompanhar o protocolo no Portal de Atendimento SP156 ; 4) Caso a Secretaria Municipal da Fazenda (SF) queira pedir esclarecimentos ou documentos: você será informado e o status do protocolo será alterado para “aguardando complemento de informações por parte do munícipe”; 5) Caso a Secretaria Municipal da Fazenda (SF) queira pedir esclarecimentos ou documentos: complementar protocolo de solicitação com a informação desejada; 6) Ao ser concluída, a solicitação apresentará o status “finalizado” e a cidadã ou cidadão receberá e-mail e/ou mensagem de texto no celular informando a conclusão. Presencial: 1) Preencher o formulário e separar a documentação necessária; 2) Agendar o serviço; 3) Comparecer no Descomplica no horário e data agendados, entregar a documentação e protocolo do processo; 4) Uma guia de preço público é gerada; 5) Entregar a guia de preço público paga; 6) Um Processo Eletrônico SEI é gerado, e a pessoa solicitante pode acompanhar o andamento do processo por lá; 7) O resultado da análise do processo publicação é publicado no SEI; 8) A pessoa solicitante recebe o comunicadopor meio do Domínio Eletrônico do Contribuinte ( DEC) ou do Diário Oficial.","Eletrônico: 1) Solicitar o serviço no Portal de Atendimento SP156; 2) Preencher o formulário; 3) Acompanhar o protocolo no Portal de Atendimento SP156 ; 4) Caso a Secretaria Municipal da Fazenda (SF) queira pedir esclarecimentos ou documentos: você será informado e o status do protocolo será alterado para “aguardando complemento de informações por parte do munícipe”; 5) Caso a Secretaria Municipal da Fazenda (SF) queira pedir esclarecimentos ou documentos: complementar protocolo de solicitação com a informação desejada; 6) Ao ser concluída, a solicitação apresentará o status “finalizado” e a cidadã ou cidadão receberá e-mail e/ou mensagem de texto no celular informando a conclusão. Presencial: 1) Preencher o formulário e separar a documentação necessária; 2) Agendar o serviço; 3) Comparecer no Descomplica no horário e data agendados, entregar a documentação e protocolo do processo; 4) Uma guia de preço público é gerada; 5) Entregar a guia de preço público paga; 6) Um Processo Eletrônico SEI é gerado, e a pessoa solicitante pode acompanhar o andamento do processo por lá; 7) O resultado da análise do processo publicação é publicado no SEI; 8) A pessoa solicitante recebe o comunicadopor meio do Domínio Eletrônico do Contribuinte ( DEC) ou do Diário Oficial.",- Decreto 56.701/2015 - Dispõe sobre o GEOSAMPA (link direciona para portal externo) .,"- Caso seja necessário, a Secretaria Municipal da Fazenda poderá solicitar documento que comprove vínculo da(o) cidadã(o) com o imóvel, tais como matrícula, contrato de compra e venda ou escritura. - É possível consultar o número do IPTU, na maioria dos casos, pelo sistema GEOSAMPA (link direciona para o portal do GEOSAMPA).",Secretaria Municipal da Fazenda - SF,- Fazer uma denúncia na Ouvidoria Geral do Município ; - Fazer um elogio na Ouvidoria Geral do Município ; - Fazer uma sugestão na Ouvidoria Geral do Município ; - Fazer uma reclamação na Ouvidoria Geral do Município . Criado em: 29/05/2020 Atualizado em: 10/01/2023,29/05/2020,10/01/2023,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=3721,,,,,
3722,Nota do Milhão - Primeiro acesso - Solicitar orientações para configurar como MEI,"É a orientação que o MEI (Microempreendedor Individual) pode solicitar para a Secretaria da Fazenda para configurar o sistema de Nota do Milhão para emissão correta das Notas Fiscais. A pessoa contribuinte receberá uma orientação específica, detalhada e com o passo a passo. IMPORTANTE : Saiba o passo a passo para emitir suas notas fiscais eletrônicas de maneira simples e gratuita. Acesse o site de Emissão de Notas Fiscais para MEI.","Após fazer a inscrição no portal do empreendedor e tiver com o CCM (como prestador de serviços) e Senha Web liberados, o MEI deve fazer a configuração inicial no sistema da Nota do Milhão.",Microempreendedores Individuais do município de São Paulo que emitam Notas Fiscais.,Informações necessárias para solicitação: Descrever a situação que está impedindo a configuração do MEI.,5 dias.,Gratuito. CANAIS PARA SOLICITAR Eletrônico : Portal de Atendimento SP156.,"1) Solicitar o serviço no Portal de Atendimento SP156; 2) Preencher o formulário; 3) Acompanhar o protocolo no Portal de Atendimento SP156 ; 4) Caso a Secretaria Municipal da Fazenda (SF) queira pedir esclarecimentos ou documentos: você será informado e o status do protocolo será alterado para “aguardando complemento de informações por parte do munícipe”; 5) Ao ser concluída, a solicitação apresentará o status “finalizado” e a cidadã ou cidadão receberá e-mail e/ou mensagem de texto no celular informando a conclusão.",- Lei nº13.701/2003 (link direciona para portal externo) ; - Decreto nº53.151/2012 (link direciona para portal externo) .,,Secretaria Municipal da Fazenda - SF,"Para registrar uma reclamação, denúncia, elogio ou sugestão sobre a prestação deste serviço, entre em contato com a Ouvidoria Geral do Município (OGM): - Fazer uma denúncia na Ouvidoria Geral do Município ; - Fazer um elogio na Ouvidoria Geral do Município ; - Fazer uma sugestão na Ouvidoria Geral do Município ; - Fazer uma reclamação na Ouvidoria Geral do Município . Criado em: 29/05/2020 Atualizado em: 06/03/2024",29/05/2020,06/03/2024,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=3722,,,,,
3724,SAV – Solicitar ajuda para utilizar o SAV (Sistema de Atendimento Virtual),"É a orientação específica, detalhada, passo a passo, dada pelos(as) atendentes especializados(as) da Secretaria da Fazenda à(o) cidadã(o), com o intuito de auxiliar a utilização do SAV (Sistema de Atendimento Virtual).",Quando a pessoa precisar utilizar o sistema e estiver enfrentando dificuldades técnicas ou de entendimento operacional.,Qualquer pessoa (requer Senha Web ou certificado digital).,Informações necessárias para solicitação: Login com senha web no final dessa página.,16 dias para resposta pelo Portal SP156.,Gratuito. CANAIS PARA SOLICITAR Eletrônico: Portal de Atendimento SP156.,"1) Solicitar o serviço no Portal de Atendimento SP156; 2) Preencher o formulário; 3) A companhar o protocolo no Portal de Atendimento SP156 ; 4) Caso a Secretaria Municipal da Fazenda (SF) queira pedir esclarecimentos ou documentos: você será informada(o) e o status do protocolo será alterado para “aguardando complemento de informações por parte do munícipe”; 5) Ao ser concluída, a solicitação apresentará o status “finalizado” e a cidadã ou cidadão receberá e-mail e/ou mensagem de texto no celular informando a conclusão.",- Instrução Normativa SF/SUREM nº10 de 4 de dezembro de 2019 (link redireciona para a página que contém a instrução normativa).,,Secretaria Municipal da Fazenda - SF,"Para registrar uma reclamação, denúncia, elogio ou sugestão sobre a prestação deste serviço, entre em contato com a Ouvidoria Geral do Município (OGM): - Fazer uma denúncia na Ouvidoria Geral do Município ; - Fazer um elogio na Ouvidoria Geral do Município ; - Fazer uma sugestão na Ouvidoria Geral do Município ; - Fazer uma reclamação na Ouvidoria Geral do Município . Criado em: 29/05/2020 Atualizado em: 09/11/2020",29/05/2020,09/11/2020,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=3724,,,,,
3728,IPTU - Solicitar isenção para imóvel se a notificação indicar que já possui outro imóvel beneficiado (código 888 no campo CIII),"É a solicitação feita pela(o) cidadã(o) quando na notificação do IPTU no campo CIII está escrito o código 888 (indica que já possui outro imóvel beneficiado com desconto ou isenção) e ele(a) entende que está incorreto, podendo solicitar para a Secretaria de Fazenda que analise a possibilidade de isenção ou desconto para o seu imóvel.",Quando identificar em sua notificação de lançamento o código 888 no campo chamado CIII e entender que seu imóvel faz jus ao benefício de isenção ou desconto. (Prazo de 60 dias para comunicar).,Contribuintes de IPTU no município de São Paulo.,- Número do contribuinte do IPTU (também chamado de número do cadastro do imóvel ou SQL).,16 dias para resposta pelo Portal SP156.,Gratuito. CANAIS PARA SOLICITAR Eletrônico: - Portal de Atendimento SP156.,"1) Solicitar o serviço no Portal de Atendimento SP156; 2) Preencher o formulário; 3) Acompanhar o protocolo no Portal de Atendimento SP156 ; 4) Caso a Secretaria Municipal da Fazenda (SF) queira pedir esclarecimentos ou documentos: você será informado e o status do protocolo será alterado para “aguardando complemento de informações por parte do munícipe”; 5) Caso a Secretaria Municipal da Fazenda (SF) queira pedir esclarecimentos ou documentos: complementar protocolo de solicitação com a informação desejada; 6) Ao ser concluída, a solicitação apresentará o status “finalizado” e a cidadã ou cidadão receberá e-mail e/ou mensagem de texto no celular informando a conclusão.",- Lei nº10.819/1989 (link direciona para portal externo) ; - Lei nº14.089/2005 (link direciona para portal externo) ; - Lei nº15.889/2013 (link direciona para portal externo) .,,Secretaria Municipal da Fazenda - SF MANIFESTAÇÃO SOBRE O SERVIÇO - Fazer uma denúncia na Ouvidoria Geral do Município ; - Fazer um elogio na Ouvidoria Geral do Município ; - Fazer uma sugestão na Ouvidoria Geral do Município ; - Fazer uma reclamação na Ouvidoria Geral do Município . Criado em: 04/06/2020 Atualizado em: 10/01/2023,- Fazer uma denúncia na Ouvidoria Geral do Município ; - Fazer um elogio na Ouvidoria Geral do Município ; - Fazer uma sugestão na Ouvidoria Geral do Município ; - Fazer uma reclamação na Ouvidoria Geral do Município . Criado em: 04/06/2020 Atualizado em: 10/01/2023,04/06/2020,10/01/2023,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=3728,,,,,
3723,"Imunidades, isenções e demais benefícios fiscais – Solicitar ajuda no acesso ao GBF (Gestão de Benefícios Fiscais)","É a orientação específica, detalhada, passo a passo, dada pelos(as) atendentes especializados(as) da Secretaria Municipal da Fazenda ao cidadão ou cidadã, com o intuito de auxiliar caso surjam dificuldades na solicitação de isenção de IPTU para imóveis utilizados como templo de qualquer culto ou na transmissão da declaração de não incidência do ITBI pelo sistema de Gestão de Benefícios Fiscais (GBF).","Quando o cidadão ou cidadã estiver com dificuldades na utilização do sistema GBF, quando a declaração estiver bloqueada ou quando o sistema apresentar alguma mensagem de erro.",Pessoas que necessitem de declaração de não incidência de ITBI-IV ou interessadas em solicitar isenção de IPTU para imóveis utilizados como templo de qualquer culto religioso.,Informações necessárias para solicitação: Login com senha web no final dessa página;,16 dias para resposta pelo Portal SP156.,Gratuito. CANAIS PARA SOLICITAR Eletrônico: Portal de Atendimento SP156.,"1) Solicitar o serviço no Portal de Atendimento SP156; 2) Preencher o formulário; 3) Acompanhar o protocolo no Portal de Atendimento SP156 ; 4) Caso a Secretaria Municipal da Fazenda (SF) queira pedir esclarecimentos ou documentos: você será informado(a) e o status do protocolo será alterado para “aguardando complemento de informações por parte do munícipe”; 5) Ao ser concluída, a solicitação apresentará o status “finalizado” e a cidadã ou cidadão receberá e-mail e/ou mensagem de texto no celular informando a conclusão.",- Decreto nº58.331/2018 (link direciona para página que contém o decreto) ; - Instrução Normativa SF/SUREM nº13/2018 (link direciona para página que contém a instrução normativa).,,Secretaria Municipal da Fazenda - SF,"Para registrar uma reclamação, denúncia, elogio ou sugestão sobre a prestação deste serviço, entre em contato com a Ouvidoria Geral do Município (OGM): - Fazer uma denúncia na Ouvidoria Geral do Município ; - Fazer um elogio na Ouvidoria Geral do Município ; - Fazer uma sugestão na Ouvidoria Geral do Município ; - Fazer uma reclamação na Ouvidoria Geral do Município . Criado em: 29/05/2020 Atualizado em: 10/01/2023",29/05/2020,10/01/2023,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=3723,,,,,
